"code"	"word"	"psychometric"
60665	"being"	329.975903614458
60666	"small?'"	374.40243902439
60667	"'Nothing"	330.426829268293
60668	"at"	301.036144578313
60669	"all,"	303.626506024096
60670	"but"	301.650602409639
60671	"it"	302.309523809524
60672	"makes"	316.22619047619
60673	"things"	298.238095238095
60674	"hard"	292.928571428571
60675	"to"	339.369047619048
60676	"find.'"	345.012195121951
60677	"'Or"	348.433734939759
60678	"notice,'"	356.373493975904
60679	"Abby"	386.987951807229
60680	"said,"	383.240963855422
60681	"suddenly"	337.831325301205
60682	"feeling"	324.987804878049
60683	"like"	323.072289156626
60684	"the"	314.361445783133
60685	"small,"	340.853658536585
60686	"overlooked"	339.686746987952
60687	"Mr."	327.44578313253
60688	"Sticky"	322.289156626506
60689	"herself"	319.20987654321
60690	"and"	331.619047619048
60691	"storming"	327.674698795181
60692	"from"	336.469879518072
60693	"the"	296.987951807229
60694	"room."	337.518072289157
60695	"The"	355.313253012048
60696	"door"	341.289156626506
60697	"to"	312.365853658537
60698	"the"	305.90243902439
60699	"bedroom"	328.707317073171
60700	"opened"	323.638554216867
60701	"a"	314.228915662651
60702	"few"	300.378048780488
60703	"minutes"	293.132530120482
60704	"later"	304.21686746988
60705	"and"	329.590361445783
60706	"Mom's"	346.518072289157
60707	"face"	327.731707317073
60708	"appeared."	356.292682926829
60709	"She"	338.280487804878
60710	"was"	305.658536585366
60711	"there"	306.289156626506
60712	"to"	305.987951807229
60713	"try"	281.30487804878
60714	"to"	289.566265060241
60715	"make"	281.277108433735
60716	"up"	296.578313253012
60717	"for"	288.439024390244
60718	"having"	283.734939759036
60719	"been"	340.132530120482
60720	"insensitive"	404.024096385542
60721	"earlier."	383.518072289157
60722	"She"	302.855421686747
60723	"had"	297.746987951807
60724	"put"	296.987951807229
60725	"her"	287.650602409639
60726	"work"	295.518072289157
60727	"on"	305.10843373494
60728	"the"	290.421686746988
60729	"back"	293.180722891566
60730	"burner"	324.878048780488
60731	"and"	311.710843373494
60732	"occupied"	301.650602409639
60733	"herself"	299.759036144578
60734	"with"	308.301204819277
60735	"Sticky."	464.012048192771
60736	"Abby,"	439.40243902439
60737	"who"	369.277108433735
60738	"was"	313.734939759036
60739	"breathing"	313.650602409639
60740	"fire"	334.795180722892
60741	"all"	343.578313253012
60742	"on"	344.084337349398
60743	"account"	325.626506024096
60744	"of"	299.987951807229
60745	"the"	297.78313253012
60746	"little"	325.686746987952
60747	"snail,"	325.084337349398
60748	"tried"	330.132530120482
60749	"to"	338.951807228916
60750	"ignore"	301.89156626506
60751	"her,"	318.855421686747
60752	"but"	313
60753	"it"	299.963855421687
60754	"was"	293.734939759036
60755	"hard"	305.084337349398
60756	"when"	300.867469879518
60757	"Mom"	312.349397590361
60758	"walked"	310.180722891566
60759	"over"	286.951807228916
60760	"to"	283.180722891566
60761	"the"	297.21686746988
60762	"bed"	287.560975609756
60763	"and"	280.52380952381
60764	"sat"	288.867469879518
60765	"next"	310.621951219512
60766	"to"	294.433734939759
60767	"her."	305.9625
60768	"Mom,"	323.098765432099
60769	"who"	346.256097560976
60770	"Abby"	326.609756097561
60771	"still"	319.487804878049
60772	"strained"	374.567901234568
60773	"to"	332.475609756098
60774	"remain"	315.170731707317
60775	"upset"	341.939024390244
60776	"with,"	335.378048780488
60777	"had"	325.451219512195
60778	"gone"	311.740740740741
60779	"out"	290.231707317073
60780	"to"	300.719512195122
60781	"find"	298.40243902439
60782	"her"	308.134146341463
60783	"glasses"	325.666666666667
60784	"in"	304.207317073171
60785	"order"	295.865853658537
60786	"to"	278.765432098765
60787	"search"	293.1125
60788	"for"	287.719512195122
60789	"Sticky"	310.975308641975
60790	"more"	335.827160493827
60791	"effectively."	367.780487804878
60792	"'This"	314.134146341463
60793	"is"	276.40243902439
60794	"my"	286.170731707317
60795	"new"	296.670731707317
60796	"and"	303.780487804878
60797	"extra"	305.890243902439
60798	"powerful"	323.036585365854
60799	"pair"	297.670731707317
60800	"I"	316.853658536585
60801	"have"	308.518518518519
60802	"for"	316.135802469136
60803	"important"	302.426829268293
60804	"occasions"	318.444444444444
60805	"like"	317.148148148148
60806	"snail"	335.853658536585
60807	"hunting,'"	370.740740740741
60808	"she"	316.9875
60809	"said."	316.439024390244
60810	"She"	311.487804878049
60811	"smiled"	305.841463414634
60812	"at"	296.865853658537
60813	"Abby,"	310.728395061728
60814	"trying"	298.939024390244
60815	"to"	297.530864197531
60816	"butter"	300.853658536585
60817	"her"	312.719512195122
60818	"up,"	298.3375
60819	"but"	313.987804878049
60820	"Abby"	297.80487804878
60821	"didn't"	301.158536585366
60822	"smile"	307.123456790123
60823	"back."	321.512195121951
60824	"Abby"	358.78313253012
60825	"believed"	294.451219512195
60826	"her"	319.182926829268
60827	"mom's"	306.098765432099
60828	"idea"	293.55
60829	"would"	306.444444444444
60830	"not"	330.109756097561
60831	"succeed,"	335.341463414634
60832	"but"	320.58024691358
60833	"then"	340.123456790123
60834	"she"	293.646341463415
60835	"had"	303.469135802469
60836	"an"	287.634146341463
60837	"idea"	283.654320987654
60838	"of"	290.2125
60839	"her"	323.6875
60840	"own."	333.544303797468
60841	"'I've"	322.8125
60842	"got"	297.85
60843	"a"	312.925925925926
60844	"magnifying"	330.086419753086
60845	"glass,'"	327.345679012346
60846	"Abby"	333.987654320988
60847	"suddenly"	317.890243902439
60848	"remembered"	336.2875
60849	"and"	325.740740740741
60850	"rushed"	322.123456790123
60851	"off"	293.617283950617
60852	"to"	296.506172839506
60853	"find"	295.938271604938
60854	"it."	295.878048780488
60855	"On"	287.621951219512
60856	"the"	293.185185185185
60857	"floor"	289.469135802469
60858	"beside"	321.024691358025
60859	"each"	317.9375
60860	"other"	310.691358024691
60861	"they"	295.111111111111
60862	"sat,"	298.560975609756
60863	"shuffling"	319.407407407407
60864	"around"	303.925925925926
60865	"the"	299.666666666667
60866	"tank,"	317.197530864198
60867	"looking"	313.395061728395
60868	"all"	304.987654320988
60869	"over"	287.6625
60870	"the"	285.25
60871	"place"	279.6
60872	"and"	274.675
60873	"peering"	293.875
60874	"into"	321.938271604938
60875	"the"	292.4375
60876	"corners"	295.975308641975
60877	"among"	291.625
60878	"the"	294.7875
60879	"big"	314.2375
60880	"pebbles"	290.197530864198
60881	"and"	295.345679012346
60882	"the"	294.30487804878
60883	"pond"	288.890243902439
60884	"weed."	324.939024390244
60885	"Abby"	342.048780487805
60886	"tried"	321.670731707317
60887	"to"	289.792682926829
60888	"imagine,"	289.135802469136
60889	"if"	279.506172839506
60890	"she"	290.567901234568
60891	"were"	282.987654320988
60892	"Sticky,"	292.987804878049
60893	"a"	289.975
60894	"little"	302.548780487805
60895	"water"	306.951219512195
60896	"snail,"	298.207317073171
60897	"where"	297.719512195122
60898	"would"	278.012195121951
60899	"she"	300.69512195122
60900	"hide"	275.853658536585
60901	"out?"	310.121951219512
60902	"At"	329.542168674699
60903	"one"	292.024096385542
60904	"point"	294.585365853659
60905	"she"	282.317073170732
60906	"thought"	281.231707317073
60907	"she"	276.878048780488
60908	"saw"	291.878048780488
60909	"him,"	311.621951219512
60910	"but"	292.691358024691
60911	"it"	276.876543209877
60912	"wasn't"	290.358024691358
60913	"the"	312.111111111111
60914	"water"	340.125
60915	"snail."	350.151898734177
60916	"It"	295.35
60917	"was"	268.777777777778
60918	"a"	270.172839506173
60919	"large"	278.259259259259
60920	"speck"	299.204819277108
60921	"of"	286.439024390244
60922	"dust"	324.308641975309
60923	"that"	294.109756097561
60924	"was"	309.69512195122
60925	"deceptively"	369.621951219512
60926	"bobbing"	336.292682926829
60927	"around"	310.329268292683
60928	"in"	298.670731707317
60929	"the"	279.160493827161
60930	"water"	268.292682926829
60931	"like"	290.061728395062
60932	"a"	277.292682926829
60933	"live"	291.634146341463
60934	"animal."	363.939024390244
60935	"They"	317.41975308642
60936	"were"	277.90243902439
60937	"ready"	270.841463414634
60938	"to"	289.69512195122
60939	"call"	276.414634146341
60940	"it"	262.268292682927
60941	"quits,"	278.268292682927
60942	"when"	278.365853658537
60943	"suddenly"	302.585365853659
60944	"Mom"	314.463414634146
60945	"cried,"	297.024390243902
60946	"'Ah"	323.963414634146
60947	"ha!'"	330.890243902439
60948	"Tucked"	319.40243902439
60949	"in"	306.987804878049
60950	"a"	297.707317073171
60951	"curve"	323.024390243902
60952	"of"	299.158536585366
60953	"the"	365.951219512195
60954	"archway,"	399.292682926829
60955	"perfectly"	366.074074074074
60956	"hidden"	333.134146341463
60957	"against"	321.280487804878
60958	"a"	309.378048780488
60959	"pitch"	314.073170731707
60960	"dark"	325.085365853659
60961	"stone,"	347.753086419753
60962	"sat"	332.349397590361
60963	"Mr."	316.024096385542
60964	"Sticky,"	329
60965	"safe"	299.012195121951
60966	"and"	294.256097560976
60967	"sound."	308.121951219512
60968	"'You,"	292.073170731707
60969	"I"	346.395061728395
60970	"can"	394.170731707317
60971	"always"	339.573170731707
60972	"count"	354.719512195122
60973	"on,'"	407.012345679012
60974	"Abby"	378.175
60975	"said"	318.75
60976	"to"	337.716049382716
60977	"her"	306.6875
60978	"mom,"	337.4875
60979	"with"	301.7625
60980	"relief."	329.987654320988
60981	"Then"	335.85
60982	"she"	300.8
60983	"noticed"	301.8
60984	"another"	309.825
60985	"water"	296.8
60986	"snail"	308.7625
60987	"was"	303.7625
60988	"right"	308.85
60989	"next"	311.177215189873
60990	"to"	321.9
60991	"Sticky"	350.73417721519
60992	"and"	327.55
60993	"asked"	310.2125
60994	"where"	303.9375
60995	"this"	294.354430379747
60996	"new"	299.924050632911
60997	"addition"	326.6125
60998	"to"	316.675
60999	"the"	293.987341772152
61000	"family"	279.051282051282
61001	"could"	286.166666666667
61002	"have"	298.151898734177
61003	"come"	290.820512820513
61004	"from."	322.410256410256
61005	"'I'm"	318.253164556962
61006	"beginning"	319.772151898734
61007	"to"	317.417721518987
61008	"suspect"	297
61009	"the"	290
61010	"pond"	309.9
61011	"weed"	328.3125
61012	"is"	333.475
61013	"guilty,"	400.814814814815
61014	"don't"	368.555555555556
61015	"you"	347.101265822785
61016	"think?'"	372.475
61017	"replied"	363.822784810127
61018	"Mom."	358.2375
61019	"They"	338.6625
61020	"both"	299.9
61021	"laughed"	307.721518987342
61022	"and"	306.975
61023	"climbed"	322.384615384615
61024	"into"	312.2875
61025	"Abby's"	301.35
61026	"bed"	310.1
61027	"together"	329.873417721519
61028	"and,"	321.1
61029	"though"	315.35
61030	"it"	289.5875
61031	"was"	339.3875
61032	"cozy,"	312.3375
61033	"it"	294.8875
61034	"was"	280.4625
61035	"a"	283.65
61036	"bit"	273.3625
61037	"of"	264.73417721519
61038	"a"	281.525
61039	"squeeze."	359.594936708861
61040	"'Budge"	349.493670886076
61041	"up,'"	393.79746835443
61042	"Mom"	357.772151898734
61043	"said,"	333.341772151899
61044	"giving"	315.269230769231
61045	"Abby"	292.871794871795
61046	"a"	280.48717948718
61047	"push"	287.825
61048	"with"	285.481481481481
61049	"her"	284.05
61050	"bottom."	333.85
61051	"'I"	356.4125
61052	"can't"	347.8875
61053	"because"	331.62962962963
61054	"I'm"	344.703703703704
61055	"already"	296.617283950617
61056	"on"	292.425
61057	"the"	278.417721518987
61058	"edge.'"	329.5875
61059	"'Good"	358.925925925926
61060	"heavens,"	321.9
61061	"you've"	319.55
61062	"grown"	323.2875
61063	"then."	335.2875
61064	"When"	390.45
61065	"did"	329.62962962963
61066	"that"	310.086419753086
61067	"happen?"	315.641975308642
61068	"You"	310.320987654321
61069	"could've"	339.8
61070	"put"	300.308641975309
61071	"an"	344.604938271605
61072	"elephant"	317.851851851852
61073	"in"	308.58024691358
61074	"here"	303.259259259259
61075	"last"	308.543209876543
61076	"time"	306.234567901235
61077	"we"	297.456790123457
61078	"did"	290.62962962963
61079	"this."	336.123456790123
61080	"Before"	313.913580246914
61081	"I"	310.567901234568
61082	"know"	326.271604938272
61083	"it,"	296.9
61084	"you'll"	302.296296296296
61085	"be"	284.7875
61086	"all"	283.45
61087	"grown"	301.036585365854
61088	"up.'"	297.19512195122
61089	"On"	318.085365853659
61090	"her"	316.451219512195
61091	"mom's"	305.839506172839
61092	"chest"	305.036585365854
61093	"Abby"	314.771084337349
61094	"then"	328.289156626506
61095	"put"	311.301204819277
61096	"her"	324.22619047619
61097	"head"	333.411764705882
61098	"and"	445.729411764706
61099	"smiled."	836.012658227848
70001	"The"	402.4375
70002	"text"	380.670886075949
70003	"message"	403.871794871795
70004	"said"	371.126582278481
70005	"that"	360.538461538462
70006	"Lucy"	400.766233766234
70007	"Josephs"	501.177215189873
70008	"was"	387.794871794872
70009	"a"	419.961538461538
70010	"failure."	460.52
70011	"It"	374.539473684211
70012	"said"	373.974025974026
70013	"she"	328.623376623377
70014	"was"	367.467532467532
70015	"ugly,"	376.421052631579
70016	"had"	385.013333333333
70017	"no"	340.189189189189
70018	"style"	350.666666666667
70019	"and"	364.934210526316
70020	"the"	366.855263157895
70021	"world"	355.789473684211
70022	"hated"	360.189189189189
70023	"her."	370.802631578947
70024	"At"	358.333333333333
70025	"least"	339.644736842105
70026	"that"	350.868421052632
70027	"was"	310.473684210526
70028	"what"	330.263157894737
70029	"it"	337.868421052632
70030	"said"	307.736842105263
70031	"to"	362.426666666667
70032	"Lucy."	399.078947368421
70033	"It"	346.789473684211
70034	"said"	361.684210526316
70035	"that"	349.342105263158
70036	"and"	387.118421052632
70037	"a"	376.881578947368
70038	"whole"	322.893333333333
70039	"lot"	323.710526315789
70040	"more"	339.552631578947
70041	"that"	338.460526315789
70042	"she"	315.447368421053
70043	"was"	365.381578947368
70044	"struggling"	352.171052631579
70045	"to"	380.381578947368
70046	"understand."	400.184210526316
70047	"The"	374.933333333333
70048	"actual"	367.328947368421
70049	"text"	334.407894736842
70050	"of"	339.960526315789
70051	"the"	356.986842105263
70052	"note"	364.558441558442
70053	"said"	342.776315789474
70054	"that"	384.671052631579
70055	"Lucy"	357.223684210526
70056	"better"	349.72
70057	"not"	353.026315789474
70058	"show"	341.486842105263
70059	"up"	344.756756756757
70060	"at"	337.671052631579
70061	"the"	339.276315789474
70062	"party"	361.364864864865
70063	"tonight,"	404.733333333333
70064	"because"	361.907894736842
70065	"it"	338.223684210526
70066	"was"	321.276315789474
70067	"going"	321.894736842105
70068	"to"	300.434210526316
70069	"be"	331.893333333333
70070	"bad"	398.644736842105
70071	"enough"	446.333333333333
70072	"already!"	463.293333333333
70073	"Lucy,"	376.723684210526
70074	"who"	372.605263157895
70075	"had"	354.653333333333
70076	"started"	387
70077	"receiving"	380.618421052632
70078	"these"	359.68
70079	"messages"	362.289473684211
70080	"a"	345.236842105263
70081	"few"	341.342105263158
70082	"weeks"	347.733333333333
70083	"ago,"	370.539473684211
70084	"tapped"	359.552631578947
70085	"the"	419.697368421053
70086	"mobile"	379.907894736842
70087	"screen"	367.973684210526
70088	"to"	385.223684210526
70089	"make"	335.723684210526
70090	"the"	346.44
70091	"message"	379.216216216216
70092	"disappear"	392.842105263158
70093	"from"	389.106666666667
70094	"view."	402.76
70095	"She"	374.671052631579
70096	"only"	374.473684210526
70097	"wished"	353.88
70098	"it"	321.486842105263
70099	"was"	309.5
70100	"as"	351.052631578947
70101	"easy"	320.155844155844
70102	"to"	319.402597402597
70103	"tap"	314.636363636364
70104	"her"	327.184210526316
70105	"heart"	345.52
70106	"and"	346.973684210526
70107	"erase"	328.093333333333
70108	"the"	343.32
70109	"trace"	371.28
70110	"the"	440.613333333333
70111	"message"	360.266666666667
70112	"had"	364.093333333333
70113	"left"	349
70114	"there."	405.306666666667
70115	"'Was"	385.946666666667
70116	"that"	358.973333333333
70117	"another"	354.959459459459
70118	"one"	330.92
70119	"of"	330.146666666667
70120	"those"	375.933333333333
70121	"messages?'"	369.333333333333
70122	"her"	348.386666666667
70123	"mom"	358.68
70124	"asked,"	387.473684210526
70125	"who"	334.618421052632
70126	"was"	367.802631578947
70127	"driving"	335.223684210526
70128	"the"	365.118421052632
70129	"car."	451.697368421053
70130	"Lucy"	371.831168831169
70131	"confirmed"	358.723684210526
70132	"her"	359.706666666667
70133	"mother's"	380.213333333333
70134	"suspicion"	359.266666666667
70135	"was"	368.328947368421
70136	"founded"	369.853333333333
70137	"as"	382.693333333333
70138	"she"	380.460526315789
70139	"answered"	445.12
70140	"dejectedly,"	440.526315789474
70141	"'I'm"	385.539473684211
70142	"sorry"	349.493333333333
70143	"to"	335.75
70144	"say"	359.48
70145	"it"	365.868421052632
70146	"was.'"	396.96
70147	"'Haven't"	381.961038961039
70148	"you"	347.946666666667
70149	"reported"	372.644736842105
70150	"it"	333.459459459459
70151	"yet?'"	363.539473684211
70152	"asked"	363.573333333333
70153	"Jill,"	407.394736842105
70154	"Lucy's"	444.533333333333
70155	"older"	387.173333333333
70156	"sister"	417.826666666667
70157	"who"	374
70158	"was"	336.364864864865
70159	"sitting"	320.4
70160	"in"	305.28
70161	"the"	354.039473684211
70162	"passenger"	380.605263157895
70163	"seat."	397.4
70164	"'Yes,'"	386.72
70165	"Lucy"	358.526315789474
70166	"replied,"	357.092105263158
70167	"lying"	403.866666666667
70168	"through"	357.146666666667
70169	"her"	342.826666666667
70170	"teeth."	398.76
70171	"That"	346.671052631579
70172	"Lucy"	373.894736842105
70173	"should"	360.506666666667
70174	"not"	336.623376623377
70175	"let"	334.894736842105
70176	"the"	333.426666666667
70177	"messages"	322.447368421053
70178	"get"	309.28
70179	"to"	332.802631578947
70180	"her"	348.96
70181	"and"	335.026315789474
70182	"that"	348.266666666667
70183	"the"	347.026666666667
70184	"sender"	353.866666666667
70185	"was"	321.053333333333
70186	"only"	335.96
70187	"jealous"	366.133333333333
70188	"were"	382.093333333333
70189	"Lucy's"	383.453333333333
70190	"mom's"	420.13698630137
70191	"arguments,"	423.256756756757
70192	"in"	364.171052631579
70193	"an"	371.109589041096
70194	"effort"	329.697368421053
70195	"to"	331.893333333333
70196	"comfort"	369.106666666667
70197	"her"	355.2
70198	"daughter."	408.826666666667
70199	"Lucy's"	349.855263157895
70200	"mom"	382.32
70201	"suddenly"	331.092105263158
70202	"felt"	369.171052631579
70203	"guilty,"	385.894736842105
70204	"for"	324.92
70205	"she"	324.346666666667
70206	"had"	347.506666666667
70207	"been"	325.631578947368
70208	"the"	314.426666666667
70209	"one"	305.789473684211
70210	"to"	322.266666666667
70211	"buy"	339.25
70212	"the"	333.266666666667
70213	"phone"	325.828947368421
70214	"for"	320.693333333333
70215	"Lucy"	334.381578947368
70216	"just"	331.706666666667
70217	"a"	318.065789473684
70218	"couple"	315.506666666667
70219	"of"	313.434210526316
70220	"months"	324.315789473684
70221	"ago."	330.644736842105
70222	"She"	319.16
70223	"then"	321.263157894737
70224	"admitted"	318.421052631579
70225	"her"	341.789473684211
70226	"regret"	357.6
70227	"about"	317.460526315789
70228	"the"	314.460526315789
70229	"phone"	323.226666666667
70230	"was"	352.618421052632
70231	"still"	343.053333333333
70232	"bugging"	352.210526315789
70233	"her"	353.493333333333
70234	"out"	358.333333333333
70235	"loud"	358.671052631579
70236	"as"	359.276315789474
70237	"she"	338.907894736842
70238	"sighed,"	384.945945945946
70239	"'I"	364.157894736842
70240	"never"	336.013513513513
70241	"should"	323.68
70242	"have"	310.797297297297
70243	"given"	311.837837837838
70244	"you"	302.621621621622
70245	"that"	311.716216216216
70246	"phone"	357.513157894737
70247	"Lucy.'"	365.315789473684
70248	"'No,"	338.631578947368
70249	"it's"	330.8
70250	"fine."	322.815789473684
70251	"I"	321.32
70252	"love"	310.381578947368
70253	"it,'"	324.36
70254	"said"	346.986842105263
70255	"Lucy"	333.613333333333
70256	"knowing"	320.434210526316
70257	"that"	324.48
70258	"affording"	383.618421052632
70259	"the"	339.533333333333
70260	"phone"	319.394736842105
70261	"had"	321.013333333333
70262	"been"	322.197368421053
70263	"no"	322.493333333333
70264	"small"	313.213333333333
70265	"thing"	324.472972972973
70266	"for"	301.333333333333
70267	"her"	315.459459459459
70268	"mother."	400.368421052632
70269	"It"	308.84
70270	"had"	297.223684210526
70271	"been"	313.866666666667
70272	"nothing"	318.626666666667
70273	"but"	319.333333333333
70274	"trouble"	324.302631578947
70275	"though."	379.693333333333
70276	"Lucy"	344.776315789474
70277	"did"	320.184210526316
70278	"not"	307.065789473684
70279	"know"	306.973684210526
70280	"who"	311.706666666667
70281	"it"	308.552631578947
70282	"was"	294.866666666667
70283	"that"	354.407894736842
70284	"was"	309.88
70285	"sending"	300.684210526316
70286	"her"	306.786666666667
70287	"the"	312.486842105263
70288	"messages,"	349.552631578947
70289	"and"	303.506666666667
70290	"she"	299.026666666667
70291	"did"	300.052631578947
70292	"not"	296.493333333333
70293	"know"	311.513157894737
70294	"how"	305.72
70295	"they"	309.671052631579
70296	"had"	312.960526315789
70297	"got"	305.573333333333
70298	"her"	324.24
70299	"number,"	352.013333333333
70300	"but"	337.184210526316
70301	"whoever"	310.118421052632
70302	"it"	309.4
70303	"was,"	304.346666666667
70304	"he"	360.506666666667
70305	"or"	316.144736842105
70306	"she"	296.421052631579
70307	"had"	301.973684210526
70308	"slowly"	338.72
70309	"taken"	315
70310	"over"	304.986666666667
70311	"Lucy's"	311.5
70312	"life."	335.866666666667
70313	"She"	299.5
70314	"was"	322.539473684211
70315	"getting"	314.381578947368
70316	"several"	303.513157894737
70317	"texts"	323.671052631579
70318	"a"	301.842105263158
70319	"day"	316.6
70320	"now,"	335.849315068493
70321	"all"	316.72972972973
70322	"of"	309.702702702703
70323	"which"	300.746666666667
70324	"were"	331.746666666667
70325	"abusive"	360.466666666667
70326	"and"	301.213333333333
70327	"hurtful."	343.48
70328	"Lucy"	370.356164383562
70329	"wondered"	343.342105263158
70330	"what"	345.64
70331	"the"	311.453333333333
70332	"person"	308.828947368421
70333	"who"	325.08
70334	"was"	343.026315789474
70335	"messaging"	335.473684210526
70336	"her"	327.293333333333
70337	"might"	317.868421052632
70338	"be"	310.96
70339	"thinking"	334.236842105263
70340	"or"	344.533333333333
70341	"trying"	297.671052631579
70342	"to"	310.24
70343	"achieve"	309.053333333333
70344	"with"	351.618421052632
70345	"all"	306.493333333333
70346	"of"	337.263157894737
70347	"their"	314.04
70348	"hateful"	330.947368421053
70349	"messages."	362.706666666667
70350	"As"	317.44
70351	"the"	306.092105263158
70352	"car"	302.506666666667
70353	"pulled"	355.186666666667
70354	"up"	303.315789473684
70355	"outside"	328.355263157895
70356	"the"	313.386666666667
70357	"school,"	379.539473684211
70358	"which"	349.853333333333
70359	"looked"	306.826666666667
70360	"like"	307.513513513513
70361	"a"	298.891891891892
70362	"large"	313.853333333333
70363	"shadow"	332.986486486487
70364	"in"	305.16
70365	"the"	328.675675675676
70366	"darkness"	335.133333333333
70367	"of"	299.243243243243
70368	"a"	315.733333333333
70369	"November"	335.918918918919
70370	"evening,"	393.893333333333
70371	"Lucy"	363.146666666667
70372	"felt"	306.346666666667
70373	"a"	326.986666666667
70374	"shiver"	322
70375	"run"	308.08
70376	"down"	306.216216216216
70377	"her"	313.351351351351
70378	"spine."	364.256756756757
70379	"Hastened"	344.04
70380	"by"	316.945205479452
70381	"Jill,"	370.053333333333
70382	"who"	342.351351351351
70383	"did"	302.689189189189
70384	"not"	309.391891891892
70385	"want"	299.16
70386	"to"	290.253333333333
70387	"be"	299.369863013699
70388	"late"	312.96
70389	"to"	317.41095890411
70390	"her"	312.213333333333
70391	"own"	352.783783783784
70392	"concert,"	382.64
70393	"Lucy"	469.905405405405
70394	"hesitantly"	382.786666666667
70395	"stepped"	378.893333333333
70396	"out"	310.459459459459
70397	"of"	285.16
70398	"the"	300.093333333333
70399	"car"	304.826666666667
70400	"and"	320.878378378378
70401	"walked"	307.573333333333
70402	"toward"	290.081081081081
70403	"the"	314.706666666667
70404	"school."	373.310810810811
70405	"It"	306.8
70406	"was"	305.175675675676
70407	"Jill"	293.413333333333
70408	"who"	305.594594594595
70409	"in"	300.986486486487
70410	"her"	320.162162162162
70411	"final"	316.702702702703
70412	"year"	308.613333333333
70413	"of"	333.824324324324
70414	"high"	330.373333333333
70415	"school"	346.391891891892
70416	"had"	330.932432432432
70417	"become"	326.689189189189
70418	"involved"	318.054054054054
70419	"in"	364.405405405405
70420	"helping"	339.716216216216
70421	"organize"	323.657534246575
70422	"this"	338.813333333333
70423	"year's"	330.986486486487
70424	"school"	336.391891891892
70425	"talent"	333.648648648649
70426	"show,"	325.378378378378
70427	"and"	319.540540540541
70428	"she"	307.773333333333
70429	"took"	316.851351351351
70430	"her"	333.648648648649
70431	"position"	323.527027027027
70432	"very"	335.972972972973
70433	"seriously."	373.402777777778
70434	"Lucy"	341.283783783784
70435	"hurried"	368.756756756757
70436	"behind"	342.8
70437	"Jill,"	390.849315068493
70438	"pulling"	360.186666666667
70439	"on"	327.026666666667
70440	"the"	331.293333333333
70441	"worn,"	382.756756756757
70442	"oversized"	381.093333333333
70443	"coat"	342.756756756757
70444	"that"	325.486486486487
70445	"had"	305.333333333333
70446	"originally"	326.716216216216
70447	"belonged"	322.876712328767
70448	"to"	309.853333333333
70449	"Jill,"	370.567567567568
70450	"in"	360.44
70451	"order"	306.328767123288
70452	"to"	328.780821917808
70453	"keep"	336.918918918919
70454	"her"	321.573333333333
70455	"dry"	333.905405405405
70456	"as"	322.418918918919
70457	"the"	327.4
70458	"raindrops"	323.202702702703
70459	"fell"	304.813333333333
70460	"all"	314.081081081081
70461	"around"	320.040540540541
70462	"them."	338.581081081081
70463	"As"	331.106666666667
70464	"the"	318.243243243243
70465	"sisters"	321.2
70466	"entered"	332.150684931507
70467	"the"	313.466666666667
70468	"hall"	334.283783783784
70469	"where"	330.186666666667
70470	"the"	301.77027027027
70471	"show"	306.346666666667
70472	"was"	303.283783783784
70473	"to"	312.893333333333
70474	"take"	315.054054054054
70475	"place,"	320.081081081081
70476	"Jill"	307.040540540541
70477	"filled"	313.121621621622
70478	"with"	365.397260273973
70479	"excitement"	344.324324324324
70480	"while"	342.586666666667
70481	"Lucy"	345.040540540541
70482	"regretted"	329.918918918919
70483	"that"	306.243243243243
70484	"she"	306.77027027027
70485	"had"	307.986666666667
70486	"promised"	323.986486486487
70487	"her"	297.373333333333
70488	"mother"	315.093333333333
70489	"she"	302.905405405405
70490	"would"	308.533333333333
70491	"participate"	323.520547945205
70492	"in"	298.36
70493	"the"	302.72602739726
70494	"show."	344.96
70495	"'To"	334.671232876712
70496	"waste"	319.8
70497	"your"	308.554054054054
70498	"talent"	310.797297297297
70499	"would"	305.459459459459
70500	"be"	299.853333333333
70501	"a"	314.905405405405
70502	"real"	293.351351351351
70503	"shame,"	312.27397260274
70504	"for"	293.906666666667
70505	"you"	291.189189189189
70506	"have"	299.333333333333
70507	"such"	300.581081081081
70508	"a"	314.88
70509	"beautiful"	331.608108108108
70510	"voice,'"	319.5
70511	"her"	306.88
70512	"mother"	311.891891891892
70513	"had"	305.986666666667
70514	"argued"	303.32
70515	"two"	312.689189189189
70516	"months"	329.702702702703
70517	"back,"	301.027397260274
70518	"when"	299.540540540541
70519	"the"	304.493150684931
70520	"concert"	320.671232876712
70521	"was"	301.694444444444
70522	"first"	313.58904109589
70523	"announced."	320.527777777778
70524	"Lucy"	315.189189189189
70525	"had"	289.835616438356
70526	"been"	299.554054054054
70527	"considering"	319.246575342466
70528	"it,"	314.175675675676
70529	"for"	289.486486486487
70530	"she"	301.534246575342
70531	"did"	312.88
70532	"love"	290.520547945205
70533	"to"	293.013333333333
70534	"sing."	300.554054054054
70535	"That"	305.72
70536	"very"	297.756756756757
70537	"night,"	314.146666666667
70538	"the"	297.243243243243
70539	"first"	322.405405405405
70540	"text"	355.189189189189
70541	"message"	316.608108108108
70542	"had"	310.68
70543	"come"	321.054794520548
70544	"through."	334.4
70545	"'How"	317.364864864865
70546	"does"	306.106666666667
70547	"it"	293.573333333333
70548	"feel"	293.32
